Terminal Name,Terminal Country,Terminal UUID,Terminal Type,Direction,Connected Terminal Name,Connected Terminal Country,Connected Terminal UUID,Connected Terminal Type,Transit Points,Distance_(NM)_Masterinput,Distance_(NM)_DDT,Distance_(NM)_atobviac,Distance_(NM)_veson,Notes,,Summary Statistics:
Dragon,UK,00353980-7951-434c-a45b-9ec5ef1735a0,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Dragon,UK,00353980-7951-434c-a45b-9ec5ef1735a0,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Dragon,UK,00353980-7951-434c-a45b-9ec5ef1735a0,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Dragon,UK,00353980-7951-434c-a45b-9ec5ef1735a0,Import,Import from,Peru LNG,Peru,00398395-a9d6-4d09-8e17-f731caf760d9,Export,"Panama, Strait of Magellan",,,,,,,
Dragon,UK,00353980-7951-434c-a45b-9ec5ef1735a0,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Dragon,UK,00353980-7951-434c-a45b-9ec5ef1735a0,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Cape of Good Hope, Suez",,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Dunkerque,France,0033b569-7a8b-441b-841c-760e76d9e36e,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Corpus Christi,USA,0030c461-9a63-403d-8f53-9327ea773517,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Suez, Cape of Good Hope",,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Eemshaven,Netherlands,00324816-065e-48e9-94fa-98eaf1aee433,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,Cape of Good Hope,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Cameron (Liqu.),USA,00356046-86ab-4a76-a689-99af1b3027ad,Export,"Suez, Cape of Good Hope",,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Das Island,UAE,003b48e3-aedd-417c-8ea3-2d1dd434d8a9,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Ennore LNG,India,0037c692-6771-4cf2-8099-4e695e69935a,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,"Cape of Good Hope, Suez",,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,"Suez, Cape of Good Hope",,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Das Island,UAE,003b48e3-aedd-417c-8ea3-2d1dd434d8a9,Export,Suez,,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,None,,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,"Suez, Cape of Good Hope",,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,"Suez, Cape of Good Hope",,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Cape of Good Hope, Suez",,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Ereglisi,Turkey,003c0df2-60d1-4aa6-89c1-c5a860c8d56f,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Calcasieu Pass,USA,003e005e-9aeb-4e31-b44f-6f1a5d79ea67,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Suez, Cape of Good Hope",,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Cape of Good Hope, Suez",,,,,,,
Escobar,Argentina,003e049d-6197-4a0d-b075-517aaffd689a,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,"Cape of Good Hope, Suez",,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Calcasieu Pass,USA,003e005e-9aeb-4e31-b44f-6f1a5d79ea67,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Corpus Christi,USA,0030c461-9a63-403d-8f53-9327ea773517,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,"Suez, Cape of Good Hope",,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,Cape of Good Hope,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Cape of Good Hope, Suez",,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Fos Cavaou,France,003e3e36-1826-42f8-b789-c8137d7e0f34,Import,Import from,Yamal,Russia,003a8724-b074-42e2-9e2f-ac3cc3e67ea4,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Altamira,Mexico,00302863-23af-41a6-a8ec-82c703860811,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,"Strait of Magellan, Cape of Good Hope, Panama",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,"Cape of Good Hope, Panama",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,"Suez, Cape of Good Hope, Panama",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,Cape of Good Hope,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Bontang,Indonesia,0030ca71-9252-44d5-9d34-3cee596ad1f6,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Calcasieu Pass,USA,003e005e-9aeb-4e31-b44f-6f1a5d79ea67,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Cameron (Liqu.),USA,00356046-86ab-4a76-a689-99af1b3027ad,Export,"Suez, Panama, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Congo LNG,Congo,003349a0-0c2d-4517-bf0f-3aa7c47e3d50,Export,Cape of Good Hope,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Corpus Christi,USA,0030c461-9a63-403d-8f53-9327ea773517,Export,"Panama, Cape of Good Hope, Suez",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Costa Azul,Mexico,003e4ff1-6888-4d04-95e2-42e5b42ff722,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,"Panama, Cape of Good Hope, Suez",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Das Island,UAE,003b48e3-aedd-417c-8ea3-2d1dd434d8a9,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Delfin FLNG,USA,003fa7a4-b8ff-42e7-a146-983baddc769c,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Elba Island,USA,00352a22-e959-4233-b93d-d23a0da3dfed,Export,"Suez, Panama, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,"Suez, Panama, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Gate,Netherlands,00348162-8284-447d-b641-1f06b9078fdd,Combined,Suez,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,"Panama, Cape of Good Hope, Suez",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Kamchatka,Russia,0033d717-1d87-407b-94b0-3f115ecd1887,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,LNG Canada,Canada,00369d3c-62db-4833-8c49-ea1a2fbb2b18,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Lake Charles,USA,003ff22f-77d8-413f-9997-2c6280e7c28c,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Murmansk,Russia,003f9252-e4e3-4957-8462-36f4b61b3370,Export,Suez,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Peru LNG,Peru,00398395-a9d6-4d09-8e17-f731caf760d9,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,"Panama, Cape of Good Hope, Suez",,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Port Moresby,Papua New Guinea,0031b38c-2108-443e-9bea-bc0fccce37f7,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Puerto Libertad,Mexico,003ef335-be59-48ca-97aa-cf1fd8dea6fb,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Futtsu,Japan,003c2da6-6a74-4e29-aef6-a789a747ac65,Import,Import from,Rio Grande LNG,USA,00383491-7e92-4b89-8b26-473fb3dcb9ed,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
